date,State,cases,deaths,population,new_cases,new_deaths,cases_per_100k,deaths_per_100k,new_cases_per_100k,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,overall_pct_change,AREA_SQMI,White,IncomePerCap,Poverty,ChildPoverty,Service,Production,dem_gop_diff_16,FBFilterBubble
2020-05-18,FL,46357,1996,21477737,775.0,37.285714285714285,215.83745065879148,9.293344079965221,3.6083876061989213,-31.0,-18.0,-42.0,-50.0,-37.0,14.0,-27.333333333333332,53634.00899999999,56.05955320055635,26829.026218465733,16.5641158973035,24.077427988067864,20.65058790257771,9.119582885314967,-0.008108750083542709,3.5144658160060693
2020-05-19,FL,46861,2051,21477737,717.2857142857143,38.857142857142854,218.18406659882277,9.549423200405146,3.3396708148801446,-26.0,-10.0,-27.0,-46.0,-37.0,14.0,-22.0,53634.00899999999,56.05955320055635,26829.026218465733,16.5641158973035,24.077427988067864,20.65058790257771,9.119582885314967,-0.008108750083542709,3.5144658160060693
2020-05-20,FL,47390,2094,21477737,725.4285714285714,38.142857142857146,220.64708213905405,9.749630512749086,3.377583827516705,-25.0,-12.0,-20.0,-45.0,-37.0,14.0,-20.833333333333332,53634.00899999999,56.05955320055635,26829.026218465733,16.5641158973035,24.077427988067864,20.65058790257771,9.119582885314967,-0.008108750083542709,3.5144658160060693
2020-05-21,FL,48589,2144,21477737,779.4285714285714,38.42857142857143,226.22960696464438,9.982429713149015,3.6290069639486298,-26.0,-11.0,-22.0,-44.0,-37.0,14.0,-21.0,53634.00899999999,56.05955320055635,26829.026218465733,16.5641158973035,24.077427988067864,20.65058790257771,9.119582885314967,-0.008108750083542709,3.5144658160060693
2020-05-22,FL,49363,2189,21477737,758.1428571428571,38.857142857142854,229.83333858683528,10.191948993508953,3.5299010186355164,-26.0,-8.0,-16.0,-43.0,-36.0,14.0,-19.166666666666668,53634.00899999999,56.05955320055635,26829.026218465733,16.5641158973035,24.077427988067864,20.65058790257771,9.119582885314967,-0.008108750083542709,3.5144658160060693
2020-05-23,FL,50043,2232,21477737,758.8571428571429,38.42857142857143,232.99940771227435,10.392156305852893,3.533226721498372,-28.0,-9.0,-17.0,-46.0,-22.0,7.0,-19.166666666666668,53634.00899999999,56.05955320055635,26829.026218465733,16.5641158973035,24.077427988067864,20.65058790257771,9.119582885314967,-0.008108750083542709,3.5144658160060693
2020-05-24,FL,50781,2236,21477737,753.5714285714286,37.57142857142857,236.43552391017732,10.410780241884888,3.5086165203132365,-30.0,-14.0,-26.0,-53.0,-27.0,8.0,-23.666666666666668,53634.00899999999,56.05955320055635,26829.026218465733,16.5641158973035,24.077427988067864,20.65058790257771,9.119582885314967,-0.008108750083542709,3.5144658160060693
2020-05-25,FL,51660,2251,21477737,757.5714285714286,36.42857142857143,240.5281338532081,10.480620002004867,3.527240456345231,-34.0,-23.0,-40.0,-58.0,-68.0,22.0,-33.5,53634.00899999999,56.05955320055635,26829.026218465733,16.5641158973035,24.077427988067864,20.65058790257771,9.119582885314967,-0.008108750083542709,3.5144658160060693
2020-05-26,FL,52169,2257,21477737,758.2857142857143,29.428571428571427,242.89802971327939,10.508555906052859,3.5305661592080875,-27.0,-12.0,-34.0,-44.0,-35.0,14.0,-23.0,53634.00899999999,56.05955320055635,26829.026218465733,16.5641158973035,24.077427988067864,20.65058790257771,9.119582885314967,-0.008108750083542709,3.5144658160060693
2020-05-27,FL,52548,2317,21477737,736.8571428571429,31.857142857142858,244.66264765231085,10.787914946532775,3.4307950733224026,-24.0,-11.0,-20.0,-43.0,-35.0,13.0,-20.0,53634.00899999999,56.05955320055635,26829.026218465733,16.5641158973035,24.077427988067864,20.65058790257771,9.119582885314967,-0.008108750083542709,3.5144658160060693
2020-05-28,FL,53199,2362,21477737,658.5714285714286,31.142857142857142,247.69369324151796,10.997434226892713,3.066298039553369,-24.0,-11.0,-25.0,-43.0,-34.0,13.0,-20.666666666666668,53634.00899999999,56.05955320055635,26829.026218465733,16.5641158973035,24.077427988067864,20.65058790257771,9.119582885314967,-0.008108750083542709,3.5144658160060693
2020-05-29,FL,54413,2411,21477737,721.4285714285714,31.714285714285715,253.34605782722826,11.225577443284644,3.3589598914847105,-24.0,-9.0,-20.0,-43.0,-33.0,14.0,-19.166666666666668,53634.00899999999,56.05955320055635,26829.026218465733,16.5641158973035,24.077427988067864,20.65058790257771,9.119582885314967,-0.008108750083542709,3.5144658160060693
2020-05-30,FL,55337,2446,21477737,756.2857142857143,30.571428571428573,257.64818705061896,11.388536883564596,3.5212541911920905,-26.0,-10.0,-16.0,-43.0,-15.0,7.0,-17.166666666666668,53634.00899999999,56.05955320055635,26829.026218465733,16.5641158973035,24.077427988067864,20.65058790257771,9.119582885314967,-0.008108750083542709,3.5144658160060693
2020-05-31,FL,56077,2450,21477737,756.5714285714286,30.571428571428573,261.09361521653796,11.407160819596589,3.522584472337232,-26.0,-12.0,-13.0,-47.0,-19.0,7.0,-18.333333333333332,53634.00899999999,56.05955320055635,26829.026218465733,16.5641158973035,24.077427988067864,20.65058790257771,9.119582885314967,-0.008108750083542709,3.5144658160060693
2020-06-01,FL,56744,2459,21477737,726.2857142857143,29.714285714285715,264.199156549873,11.449064675668577,3.381574670952132,-21.0,-9.0,-24.0,-42.0,-33.0,11.0,-19.666666666666668,53634.00899999999,56.05955320055635,26829.026218465733,16.5641158973035,24.077427988067864,20.65058790257771,9.119582885314967,-0.008108750083542709,3.5144658160060693
2020-06-02,FL,57360,2529,21477737,741.5714285714286,38.857142857142854,267.06724269880016,11.774983556228479,3.452744712217253,-22.0,-8.0,-25.0,-41.0,-33.0,12.0,-19.5,53634.00899999999,56.05955320055635,26829.026218465733,16.5641158973035,24.077427988067864,20.65058790257771,9.119582885314967,-0.008108750083542709,3.5144658160060693
2020-06-03,FL,58673,2564,21477737,875.0,35.285714285714285,273.1805497013023,11.937942996508431,4.073986006998782,-22.0,-11.0,-30.0,-43.0,-34.0,13.0,-21.166666666666668,53634.00899999999,56.05955320055635,26829.026218465733,16.5641158973035,24.077427988067864,20.65058790257771,9.119582885314967,-0.008108750083542709,3.5144658160060693
2020-06-04,FL,60092,2607,21477737,984.7142857142857,35.0,279.7873910086524,12.13815030885237,4.584813966733487,-24.0,-12.0,-38.0,-43.0,-34.0,14.0,-22.833333333333332,53634.00899999999,56.05955320055635,26829.026218465733,16.5641158973035,24.077427988067864,20.65058790257771,9.119582885314967,-0.008108750083542709,3.5144658160060693
2020-06-05,FL,61392,2660,21477737,997.0,35.57142857142857,285.84017021905055,12.384917461276297,4.642016055974612,-23.0,-10.0,-27.0,-43.0,-33.0,13.0,-20.5,53634.00899999999,56.05955320055635,26829.026218465733,16.5641158973035,24.077427988067864,20.65058790257771,9.119582885314967,-0.008108750083542709,3.5144658160060693
2020-06-06,FL,62661,2688,21477737,1046.2857142857142,34.57142857142857,291.7486139252008,12.51528501350026,4.871489553511686,,,,,,,,53634.00899999999,56.05955320055635,26829.026218465733,16.5641158973035,24.077427988067864,20.65058790257771,9.119582885314967,-0.008108750083542709,3.5144658160060693
2020-06-07,FL,63837,2700,21477737,1108.5714285714287,35.714285714285715,297.2240511186071,12.571156821596242,5.161490843152743,,,,,,,,53634.00899999999,56.05955320055635,26829.026218465733,16.5641158973035,24.077427988067864,20.65058790257771,9.119582885314967,-0.008108750083542709,3.5144658160060693
2020-06-08,FL,64809,2711,21477737,1152.142857142857,36.0,301.7496675743818,12.622372645684226,5.364358717786968,,,,,,,,53634.00899999999,56.05955320055635,26829.026218465733,16.5641158973035,24.077427988067864,20.65058790257771,9.119582885314967,-0.008108750083542709,3.5144658160060693
2020-06-09,FL,65907,2765,21477737,1221.0,33.714285714285715,306.86193801516424,12.87379578211615,5.6849564737663005,,,,,,,,53634.00899999999,56.05955320055635,26829.026218465733,16.5641158973035,24.077427988067864,20.65058790257771,9.119582885314967,-0.008108750083542709,3.5144658160060693
2020-02-15,TN,0,0,6829174,0.0,0.0,0.0,0.0,0.0,7.0,4.0,54.0,4.0,3.0,-1.0,11.833333333333334,41234.942,74.72581063647617,25226.60297202219,17.668186023325994,25.76796417941679,17.072631009682876,15.903468913158706,0.2550858425981451,14.930556696320046
2020-02-16,TN,0,0,6829174,0.0,0.0,0.0,0.0,0.0,6.0,1.0,29.0,3.0,1.0,-1.0,6.5,41234.942,74.72581063647617,25226.60297202219,17.668186023325994,25.76796417941679,17.072631009682876,15.903468913158706,0.2550858425981451,14.930556696320046
2020-02-17,TN,0,0,6829174,0.0,0.0,0.0,0.0,0.0,6.0,-2.0,46.0,4.0,-15.0,4.0,7.166666666666667,41234.942,74.72581063647617,25226.60297202219,17.668186023325994,25.76796417941679,17.072631009682876,15.903468913158706,0.2550858425981451,14.930556696320046
2020-02-18,TN,0,0,6829174,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,-11.0,-1.0,1.0,1.0,-2.6666666666666665,41234.942,74.72581063647617,25226.60297202219,17.668186023325994,25.76796417941679,17.072631009682876,15.903468913158706,0.2550858425981451,14.930556696320046
2020-02-19,TN,0,0,6829174,0.0,0.0,0.0,0.0,0.0,3.0,3.0,13.0,4.0,3.0,-1.0,4.166666666666667,41234.942,74.72581063647617,25226.60297202219,17.668186023325994,25.76796417941679,17.072631009682876,15.903468913158706,0.2550858425981451,14.930556696320046
2020-02-20,TN,0,0,6829174,0.0,0.0,0.0,0.0,0.0,-5.0,-3.0,-18.0,-1.0,0.0,2.0,-4.166666666666667,41234.942,74.72581063647617,25226.60297202219,17.668186023325994,25.76796417941679,17.072631009682876,15.903468913158706,0.2550858425981451,14.930556696320046
2020-02-21,TN,0,0,6829174,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,7.0,3.0,0.0,0.0,1.3333333333333333,41234.942,74.72581063647617,25226.60297202219,17.668186023325994,25.76796417941679,17.072631009682876,15.903468913158706,0.2550858425981451,14.930556696320046
2020-02-22,TN,0,0,6829174,0.0,0.0,0.0,0.0,0.0,6.0,4.0,61.0,5.0,5.0,-2.0,13.166666666666666,41234.942,74.72581063647617,25226.60297202219,17.668186023325994,25.76796417941679,17.072631009682876,15.903468913158706,0.2550858425981451,14.930556696320046
2020-02-23,TN,0,0,6829174,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7.0,2.0,1.0,0.0,2.3333333333333335,41234.942,74.72581063647617,25226.60297202219,17.668186023325994,25.76796417941679,17.072631009682876,15.903468913158706,0.2550858425981451,14.930556696320046
2020-02-24,TN,0,0,6829174,0.0,0.0,0.0,0.0,0.0,-2.0,-4.0,-19.0,0.0,2.0,2.0,-3.5,41234.942,74.72581063647617,25226.60297202219,17.668186023325994,25.76796417941679,17.072631009682876,15.903468913158706,0.2550858425981451,14.930556696320046
2020-02-25,TN,0,0,6829174,0.0,0.0,0.0,0.0,0.0,8.0,3.0,27.0,4.0,3.0,-1.0,7.333333333333333,41234.942,74.72581063647617,25226.60297202219,17.668186023325994,25.76796417941679,17.072631009682876,15.903468913158706,0.2550858425981451,14.930556696320046
2020-02-26,TN,0,0,6829174,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,5.0,3.0,-1.0,3.6666666666666665,41234.942,74.72581063647617,25226.60297202219,17.668186023325994,25.76796417941679,17.072631009682876,15.903468913158706,0.2550858425981451,14.930556696320046
2020-02-27,TN,0,0,6829174,0.0,0.0,0.0,0.0,0.0,11.0,5.0,13.0,8.0,2.0,-1.0,6.333333333333333,41234.942,74.72581063647617,25226.60297202219,17.668186023325994,25.76796417941679,17.072631009682876,15.903468913158706,0.2550858425981451,14.930556696320046
2020-02-28,TN,0,0,6829174,0.0,0.0,0.0,0.0,0.0,9.0,4.0,12.0,9.0,1.0,-1.0,5.666666666666667,41234.942,74.72581063647617,25226.60297202219,17.668186023325994,25.76796417941679,17.072631009682876,15.903468913158706,0.2550858425981451,14.930556696320046
2020-02-29,TN,0,0,6829174,0.0,0.0,0.0,0.0,0.0,16.0,9.0,60.0,16.0,5.0,-3.0,17.166666666666668,41234.942,74.72581063647617,25226.60297202219,17.668186023325994,25.76796417941679,17.072631009682876,15.903468913158706,0.2550858425981451,14.930556696320046
2020-03-01,TN,0,0,6829174,0.0,0.0,0.0,0.0,0.0,16.0,11.0,59.0,13.0,3.0,-2.0,16.666666666666668,41234.942,74.72581063647617,25226.60297202219,17.668186023325994,25.76796417941679,17.072631009682876,15.903468913158706,0.2550858425981451,14.930556696320046
2020-03-02,TN,0,0,6829174,0.0,0.0,0.0,0.0,0.0,8.0,4.0,-5.0,3.0,2.0,1.0,2.1666666666666665,41234.942,74.72581063647617,25226.60297202219,17.668186023325994,25.76796417941679,17.072631009682876,15.903468913158706,0.2550858425981451,14.930556696320046
2020-03-03,TN,0,0,6829174,0.0,0.0,0.0,0.0,0.0,17.0,12.0,38.0,4.0,-8.0,0.0,10.5,41234.942,74.72581063647617,25226.60297202219,17.668186023325994,25.76796417941679,17.072631009682876,15.903468913158706,0.2550858425981451,14.930556696320046
2020-03-04,TN,0,0,6829174,0.0,0.0,0.0,0.0,0.0,12.0,11.0,36.0,5.0,0.0,-1.0,10.5,41234.942,74.72581063647617,25226.60297202219,17.668186023325994,25.76796417941679,17.072631009682876,15.903468913158706,0.2550858425981451,14.930556696320046
2020-03-05,TN,1,0,6829174,0.14285714285714285,0.0,0.014643059321669063,0.0,0.0020918656173812946,11.0,10.0,33.0,7.0,1.0,-2.0,10.0,41234.942,74.72581063647617,25226.60297202219,17.668186023325994,25.76796417941679,17.072631009682876,15.903468913158706,0.2550858425981451,14.930556696320046
2020-03-06,TN,1,0,6829174,0.14285714285714285,0.0,0.014643059321669063,0.0,0.0020918656173812946,5.0,4.0,25.0,6.0,0.0,-1.0,6.5,41234.942,74.72581063647617,25226.60297202219,17.668186023325994,25.76796417941679,17.072631009682876,15.903468913158706,0.2550858425981451,14.930556696320046
